Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-033274,2018-07,07/19/2018 18:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 7TH ST / CARR ST,62, , , , ,909085.3,1020208
18-033329,2018-07,07/19/2018 18:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4345,WASHINGTON AVE,38, , ,4345,WASHINGTON,891668.3,1024799
18-033273,2018-07,07/19/2018 18:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 7TH ST / CARR ST,62, , ,701,CONVENTION,909085.3,1020208
18-033274,2018-07,07/19/2018 18:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N 7TH ST / CARR ST,62, , , , ,909085.3,1020208
18-033249,2018-07,07/19/2018 18:04,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / HAMPTON AVE,7, , , , ,879018.3,1005017
18-033260,2018-07,07/19/2018 18:30,Y, , ,1, , 10000,6,HOMICIDE,6341,SHERRY AVE,76, ,REAR,6336,LALITE,887714.6,1045249
18-033497,2018-07,07/19/2018 18:30,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,625,BELLERIVE BLVD,1, , ,625,BELLERIVE,891985.1,994638.4
18-033253,2018-07,07/19/2018 18:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,702,N KINGSHIGHWAY BLVD,53,ALDI,GROCERY STORE,702,KINGSHIGHWAY,888036.9,1026405
18-033284,2018-07,07/19/2018 18:35,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1111,N BROADWAY,62, , ,1111,BROADWAY,909638.6,1020301
18-033289,2018-07,07/19/2018 18:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",701,CONVENTION PZ,35,EDWARD JONES DOME, ,701,CONVENTION,908773.3,1019107
18-033691,2018-07,07/19/2018 19:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,643,CONCOURSE DR,82,FOREST PARK - WORLDS FAIR PAVILION, ,643,CONCOURSE,881730.2,1020674
18-033367,2018-07,07/19/2018 19:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4456,S 39TH ST,16, , ,4456,39TH,891012.9,1000763
18-033259,2018-07,07/19/2018 19:30,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,MOUNT PLEASANT ST / NEBRASKA A,17, , , , ,895538.7,997530.7
18-033258,2018-07,07/19/2018 19:47,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / VIRGINIA AVE,1, , , , ,892799.3,994438.8
18-033385,2018-07,07/19/2018 20:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,7832,RIO SILVA PL,1, , ,7832,RIO SILVA,886093.3,990152.9
18-033312,2018-07,07/19/2018 20:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4057,OLIVE ST,38, , ,4057,OLIVE,893656.1,1023136
18-033725,2018-07,07/19/2018 20:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4800,PENNSYLVANIA AVE,17, , ,4800,PENNSYLVANIA,895013.8,996116.1
18-033299,2018-07,07/19/2018 20:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7860,TENNESSEE PL,1, , ,7860,TENNESSEE,886226.8,989410.4
18-033368,2018-07,07/19/2018 20:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3519,HEBERT ST,59, , ,3519,HEBERT,900917.1,1029020
18-033261,2018-07,07/19/2018 20:05,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4029,PLEASANT ST,67, , ,4029,PLEASANT,902156.8,1030522
18-033331,2018-07,07/19/2018 20:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1105,VINSON ST,61, , ,1105,VINSON,904440.9,1021449
18-033314,2018-07,07/19/2018 20:30,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3142,GEYER AVE,26, , ,3142,GEYER,896757,1012535
18-033280,2018-07,07/19/2018 20:45,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,929,WILMINGTON AVE,1, , ,926,WILMINGTON,890689.8,994542.4
18-034628,2018-07,07/19/2018 21:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2716,CHEROKEE ST,19, , ,2716,CHEROKEE,897890.3,1005012
18-033319,2018-07,07/19/2018 21:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4342,WASHINGTON AVE,38, , ,4348,WASHINGTON,891567.8,1024551
18-033268,2018-07,07/19/2018 21:20,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2900,PARK AVE,31, , ,2900,PARK,898360.1,1014293
18-035898,2018-07,07/19/2018 21:20,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2900,PARK AVE,31, , ,2900,PARK,898360.1,1014293
18-033268,2018-07,07/19/2018 21:20,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2900,PARK AVE,31, , ,2900,PARK,898360.1,1014293
18-033326,2018-07,07/19/2018 21:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4140,WASHINGTON AVE,38, , ,4140,WASHINGTON,893135.4,1023678
18-033308,2018-07,07/19/2018 21:30,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3318,CALIFORNIA AVE,30, , ,3318,CALIFORNIA,897534.8,1005595
18-033283,2018-07,07/19/2018 21:30,Y, , ,1, , 51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,5005,LOUISIANA AVE,16, ,APT B,5005,LOUISIANA,891963.4,997139.8
18-033287,2018-07,07/19/2018 21:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N BROADWAY / WARREN ST,64, , , , ,908679.8,1026343
18-033303,2018-07,07/19/2018 21:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6353,LANSDOWNE AVE,8, , ,6353,LANSDOWNE,877655.6,1003920
18-033266,2018-07,07/19/2018 21:52,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4109,GERMANIA ST,4, , ,4117,GERMANIA,882798.8,992694.6
18-033267,2018-07,07/19/2018 21:59,Y, , ,1, , 41015,1,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,7916,MICHIGAN AVE,2, , ,7916,MICHIGAN,887868.2,987951.6
18-033911,2018-07,07/19/2018 22:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5043,BEACON AVE,72, , ,5043,BEACON,891251.6,1042088
18-033300,2018-07,07/19/2018 22:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5901,DELMAR BLVD,48, , ,5901,DELMAR,879907.7,1027391
18-033355,2018-07,07/19/2018 22:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5170,ROSA AVE,6, , ,5170,ROSA,881785.6,1000268
18-033279,2018-07,07/19/2018 22:05,Y, , ,1, , 31112,1,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4200,MINNESOTA AVE,17,MARYVILLE GARDENS, ,4344,LOUGHBOROUGH,895674,999878.2
18-033276,2018-07,07/19/2018 22:15,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1515,COCHRAN PL,61, , ,1515,COCHRAN,906256.9,1022439
18-033285,2018-07,07/19/2018 22:15,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,CHEROKEE ST / IOWA AVE,19, , , , ,897785.9,1005248
18-033307,2018-07,07/19/2018 22:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3229,S JEFFERSON AVE,30, ,REAR,3229,JEFFERSON,898714.8,1005979
18-033315,2018-07,07/19/2018 22:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6254,RHODES AVE,8, , ,6254,RHODES,877464.1,999867.1
18-033278,2018-07,07/19/2018 22:50,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,901,N 1ST ST,35,HOTEL LUMIERE, ,999,2ND,910668.8,1019119
18-033282,2018-07,07/19/2018 23:00,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5929,HAMILTON TER,78, , ,5900,HAMILTON,881482.7,1032564
18-033281,2018-07,07/19/2018 23:09,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,201,BOWEN ST,1, , , , ,892496.2,992279
18-033277,2018-07,07/19/2018 23:10,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1104,LOCUST ST,35,ROOSTER DOWNTOWN RESTAURANT,STREET,668,LOCUST,907144.1,1018359
18-033392,2018-07,07/19/2018 23:30,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,4219,WALSH ST,5, , ,4219,WALSH,887107.3,999828.6
18-034015,2018-07,07/19/2018 23:30,Y, , ,1, , 72113,6,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5410,W FLORISSANT AVE,72, , ,5410,FLORISSANT,893955.8,1042829
18-033324,2018-07,07/19/2018 23:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4032,OLIVE ST,38, , ,4032,OLIVE,894015.1,1022838
18-033304,2018-07,07/19/2018 23:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3959,BOTANICAL AVE,27, , ,3959,BOTANICAL,892176,1010926
18-033288,2018-07,07/19/2018 23:45,Y, , ,1, , 43014,6,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,4173,CLAY AVE,68, ,1ST FL,4173,CLAY,899287.9,1033137
18-033862,2018-07,07/20/2017 17:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5504,NATURAL BRIDGE AVE,50, , ,5504,NATURAL BRIDGE,887508.4,1037088
18-033479,2018-07,07/20/2018 00:01,Y, , ,1, , 43024,3,ASSLT-AGGRAV-OTH-WPN-1ST-CHILD-DOMESTIC,3644,SALENA ST,18, , ,3644,SALENA,900009,1002969
18-033674,2018-07,07/20/2018 00:01,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,905,OLIVE ST,35, , ,315,9TH,907715.6,1018136
18-033373,2018-07,07/20/2018 00:02,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7110,EUGENE AVE,4, , ,7110,EUGENE,886979,992126.5
18-033360,2018-07,07/20/2018 00:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4621,BECK AVE,15, , ,4621,BECK,885916,1004889
18-033291,2018-07,07/20/2018 01:15,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1004,BATES ST,1, , ,1004,BATES,890853.1,995563.1
18-033292,2018-07,07/20/2018 02:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW DR / SCRANTON AVE,75, , , , ,902158.3,1056318
18-033398,2018-07,07/20/2018 03:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",6412,MICHIGAN AVE,1, ,@BAR- REDS EIGHTH INNING,6412,MICHIGAN,891422.7,991956
18-033295,2018-07,07/20/2018 03:11,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,5150,DR MARTIN LUTHER KING DR,51, , , , ,886859.6,1030974
18-033297,2018-07,07/20/2018 04:51,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,5508,WREN AVE,72, , ,5508,WREN,892407.6,1044314
18-033302,2018-07,07/20/2018 05:00,Y, , ,1, , 52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4455,CHIPPEWA ST,15,TAN BEAUTY WORLD, ,4455,CHIPPEWA,886324.4,1004245
18-033301,2018-07,07/20/2018 05:02,Y, , ,1, , 10000,3,HOMICIDE,3244,PENNSYLVANIA AVE,30, , ,3244,PENNSYLVANIA,896621.1,1006156
18-033328,2018-07,07/20/2018 05:22,Y, , ,1, , 52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4346,NATURAL BRIDGE AVE,56,EMS WIRELESS, ,4346,NATURAL BRIDGE,895455.1,1032672
18-033298,2018-07,07/20/2018 05:23,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,193,N LEONOR K SULLIVAN BLVD,35, ,LENORE KAY SULLIVAN/ARCH, , ,911182.7,1019815
18-034471,2018-07,07/20/2018 06:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1827,N 20TH ST,60, , ,919,JEFFERSON,904589.8,1024596
18-033362,2018-07,07/20/2018 06:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3609,MARINE AVE,18, , ,3609,MARINE,900095.8,1003263
18-033313,2018-07,07/20/2018 07:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5870,WABADA AVE,50, ,RESIDENCE/ HOME,5870,WABADA,883091.4,1035071
18-034211,2018-07,07/20/2018 07:00,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,6718,WEST PARK AVE,44, ,ALIAS 6718 WEST PARK,6718,WEST PARK,876845.9,1017520
18-033333,2018-07,07/20/2018 07:00,Y, , ,1, ,130000,2,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3680,MCREE AVE,29, , ,3680,MCREE,893901.8,1013995
18-033357,2018-07,07/20/2018 08:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4200,LINDELL BLVD,38,WALGREENS, ,4200,LINDELL,891989.3,1022016
18-033379,2018-07,07/20/2018 08:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2700,CAROLINE ST,31, ,@SLU - DREILING MARSHALL CENTER,3320,RUTGER,899701.4,1014582
18-033318,2018-07,07/20/2018 08:05,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6024,LEONA ST,3, , ,6024,LEONA,886839.1,996353.1
18-033316,2018-07,07/20/2018 08:20,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,2900,N GRAND BLVD,59, , , , ,900194.2,1028075
18-033428,2018-07,07/20/2018 08:30,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",6,S SARAH ST,38, , ,6,SARAH,892548.1,1020923
18-033386,2018-07,07/20/2018 09:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5805,DEWEY AVE,3, , ,5805,DEWEY,889057.9,995799.9
18-033546,2018-07,07/20/2018 09:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4931,THEODORE AVE,71, , ,4941,THEODORE,894194.8,1039067
18-034692,2018-07,07/20/2018 10:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4063,DR MARTIN LUTHER KING DR,56, , ,4063,DR MARTIN LUTHER KING,895520,1026665
18-033430,2018-07,07/20/2018 10:20,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ACADEMY AVE / ENRIGHT AVE,51, , , , ,886794.6,1026739
18-033344,2018-07,07/20/2018 10:30,Y, , ,1, ,182130,6,DRUGS-POSSESSION/HEROIN,0,N BROADWAY / E PRAIRIE AVE,64, ,BRIDGE UNDERPASS, , ,904193,1035165
18-033338,2018-07,07/20/2018 10:33,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,2807,CLARA AVE,50, , ,2807,CLARA,885540.1,1035398
18-034053,2018-07,07/20/2018 11:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",0,DELMAR BLVD / N KINGSHIGHWAY B,38, , , , ,887772.9,1026200
18-033352,2018-07,07/20/2018 11:30,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3560,SCOTT AVE,37, ,@METROLINK - GRAND,3560,SCOTT,895862.9,1018182
18-033346,2018-07,07/20/2018 11:45,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,2913,CALIFORNIA AVE,30, , ,2913,CALIFORNIA,897748.3,1008149
18-033354,2018-07,07/20/2018 11:59,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / MERAMEC ST,16, , ,3507,MORGANFORD,889337.4,1003165
18-033460,2018-07,07/20/2018 12:20,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,CHEROKEE ST / TEXAS AVE,19, , , , ,898448.7,1005146
18-033372,2018-07,07/20/2018 13:10,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3673,ARSENAL ST,25, , , , ,893925.6,1008454
18-033375,2018-07,07/20/2018 13:30,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8623,PARK LN,73, , ,8623,PARK,892396.7,1049765
18-033382,2018-07,07/20/2018 13:35,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,101,N TUCKER BLVD,35, , ,10,TUCKER,906484.2,1017763
18-033403,2018-07,07/20/2018 14:00,Y, , ,1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,1209,N 7TH ST,62, , ,1209,7TH,909067,1020843
18-033421,2018-07,07/20/2018 14:08,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",701,CONVENTION PZ,35,EDWARD JONES DOME, ,10,BROADWAY,908773.3,1019107
18-033394,2018-07,07/20/2018 14:26,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4444,FOREST PARK AVE,38, , ,4100,FOREST PARK,889330.6,1021002
18-033902,2018-07,07/20/2018 14:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7450,HAMPTON AVE,6,SCHNUCKS, ,7450,HAMPTON,879164.2,994830.9
18-033550,2018-07,07/20/2018 14:39,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1931,OREGON AVE,24, , ,1931,OREGON,898040.2,1012060
18-033381,2018-07,07/20/2018 14:40,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,900,PINE ST,35, , , , ,907473,1017599
18-033389,2018-07,07/20/2018 14:56,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3739,SALENA ST,18, , ,3739,SALENA,899758.4,1002387
18-033889,2018-07,07/20/2018 15:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",0,I 44 EASTBOUND / TOWER GROVE A,27,CONSTRUCTION ZONE, , , ,889939.4,1014024
18-033806,2018-07,07/20/2018 15:00,Y, , ,1, , 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,4040,DUNCAN AVE,38, , ,4040,DUNCAN,892432,1019664
18-033847,2018-07,07/20/2018 15:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1320,CASS AVE,61, , ,1320,CASS,907320.6,1022400
18-033390,2018-07,07/20/2018 15:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALLS FERRY CIR / RIVERVIEW BL,74, , , , ,894483.7,1052056
18-033399,2018-07,07/20/2018 15:38,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,2320,FARRAR ST,65, , ,2320,FARRAR,903732.3,1029248
18-033409,2018-07,07/20/2018 16:00,Y, , ,1, , 43013,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,4400,NORFOLK AVE,39, , ,4400,NORFOLK,888988.2,1016455
18-033436,2018-07,07/20/2018 16:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,MCCAUSLAND AVE / PLATEAU AVE,43, , , , ,875178.6,1016099
18-033401,2018-07,07/20/2018 16:53,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,600,N 1ST ST,35, , , , ,910742.9,1018618
18-033519,2018-07,07/20/2018 17:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4901,WASHINGTON AVE,38, , ,4901,WASHINGTON,888501.5,1025803
18-034007,2018-07,07/20/2018 17:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",5830,SELBER CT,50, , ,5830,SELBER,885088.8,1037930
18-033884,2018-07,07/20/2018 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,100,N 9TH ST,35, , ,100,9TH,907617.2,1017457
18-033410,2018-07,07/20/2018 17:11,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5234,WILSON AVE,12, , ,5234,WILSON,884741.3,1013051
18-033414,2018-07,07/20/2018 17:15,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4629,VARRELMANN AVE,5, , ,4629,VARRELMANN,887796.1,1001139
18-033405,2018-07,07/20/2018 17:19,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,I 64 EASTBOUND / S KINGSHIGHWA,40, , , , ,887218.9,1018721
18-033419,2018-07,07/20/2018 17:22,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4577,WEST PINE BLVD,38,WHOLE FOOD MARKETS, ,4577,WEST PINE,889017.7,1022418
18-033528,2018-07,07/20/2018 17:30,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4257,NEBRASKA AVE,17, , , , ,895406.6,999158
18-033415,2018-07,07/20/2018 17:50,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3333,ARKANSAS AVE,25, , ,3400,HUMPHREY,894218.3,1006100
18-033417,2018-07,07/20/2018 18:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4896,KOSSUTH AVE,69, ,@NPD,4014,UNION,892657.6,1036071
18-033420,2018-07,07/20/2018 18:30,Y, , ,1, , 41016,5,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,5854,SELBER CT,50,SELBUR COURT,APT 1F,5854,SELBER,885088.8,1037930
18-033422,2018-07,07/20/2018 19:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5624,HILLER PL,76, , ,5624,HILLER,890778.6,1046681
18-033612,2018-07,07/20/2018 19:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,600,N KINGSHIGHWAY BLVD,38, , ,600,KINGSHIGHWAY,887891.8,1025894
18-033426,2018-07,07/20/2018 19:00,Y, , ,1, , 43201,3,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,3750,S COMPTON AVE,19,SPEEDY GAS,GAS STATION, , ,895109.5,1003111
18-033549,2018-07,07/20/2018 19:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5071,UNION BLVD,71, , ,5071,UNION,892741.4,1040765
18-033545,2018-07,07/20/2018 19:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1905,OREGON AVE,24, , ,1905,OREGON,898085,1012338
18-033963,2018-07,07/20/2018 20:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",700,S SPRING AVE,37, , ,700,SPRING,894910.2,1017940
18-033429,2018-07,07/20/2018 20:15,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,CHIPPEWA ST / LANSDOWNE AVE,8, , , , ,875921.9,1004060
18-033427,2018-07,07/20/2018 20:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MARCUS AVE / NATURAL BRIDGE AV,56, , , , ,893235.9,1034032
18-033491,2018-07,07/20/2018 20:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 17TH ST / LOCUST ST,36, , , , ,904768.9,1019199
18-033431,2018-07,07/20/2018 20:45,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3217,SCHOOL ST,77, ,APT A,3217,SCHOOL,898977.8,1022752
18-033431,2018-07,07/20/2018 20:45,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,3217,SCHOOL ST,77, ,APT A,3217,SCHOOL,898977.8,1022752
18-033435,2018-07,07/20/2018 20:50,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6408,PENNSYLVANIA AVE,1, , ,6408,PENNSYLVANIA,892006.6,991541.9
18-033492,2018-07,07/20/2018 21:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4508,ADELAIDE AVE,68, , ,4508,ADELAIDE,899560.6,1034205
18-033517,2018-07,07/20/2018 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5426,UNION BLVD,71, , ,5426,UNION,894165.7,1041542
18-033503,2018-07,07/20/2018 21:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3511,MISSOURI AVE,18, , ,3511,MISSOURI,899109.4,1004095
18-033432,2018-07,07/20/2018 21:14,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 EASTBOUND / TOWER GROVE A,39, ,ALIAS EB 40/TOWER GROVE AVE CITY, , ,890227.8,1018681
18-033434,2018-07,07/20/2018 21:15,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1105,WASHINGTON AVE,35, , , , ,907375.6,1018946
18-033445,2018-07,07/20/2018 21:20,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5565,CHAMBERLAIN AVE,48, , ,5565,CHAMBERLAIN,883163.1,1029833
18-033443,2018-07,07/20/2018 21:58,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,AURORA AVE / N BROADWAY,86, ,HONDA SILVER PILOT    FPRJ7F, , ,898021.6,1043177
